celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,judge_count,max_score,voting_rule,voting_phase,elimination_week,week1_total,week1_avg,week2_total,week2_avg,week3_total,week3_avg,week4_total,week4_avg,week5_total,week5_avg,week6_total,week6_avg,week7_total,week7_avg,week8_total,week8_avg,week9_total,week9_avg,week10_total,week10_avg,week11_total,week11_avg,last_valid_week,partner_id,avg_score_all_weeks,score_trend
Ryan Lochte,Cheryl Burke,Athlete,New York,United States,32,23,Eliminated Week 8,7,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,8.0,,8.0,8.0,8.0,,7.0,8.0,8.0,7.0,8.5,8.0,8.0,8.5,8.0,9.0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4,40,percent,2,8,24.0,6.0,24.0,6.0,25.0,6.25,22.0,7.333333333333333,24.0,8.0,30.0,7.5,33.0,8.25,26.0,8.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,8,10,26.0,0.9047619047619051
Calvin Johnson Jr.,Lindsay Arnold,Athlete,Georgia,United States,30,23,3rd Place,3,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,,8.0,8.0,8.0,,9.0,10.0,9.0,9.0,9.5,9.0,9.0,9.5,10.0,10.0,10.0,,9.0,9.0,10.0,9.0,9.0,9.5,9.5,,9.3333,9.6666,9.6666,9.6666,4,40,percent,2,9,26.0,6.5,28.0,7.0,32.0,8.0,23.0,7.666666666666667,24.0,8.0,37.0,9.25,37.0,9.25,30.0,10.0,37.0,9.25,28.0,9.333333333333334,38.3331,9.583275,11,31,30.939372727272726,0.9424136363636371
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,10.0,10.0,10.0,,8.0,9.0,8.0,,9.0,9.0,9.0,10.0,8.0,8.5,9.0,9.0,11.0,11.0,11.0,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,9.6666,10.0,9.6666,10.0,4,40,percent,2,99,31.0,7.75,32.0,8.0,31.0,7.75,30.0,10.0,25.0,8.333333333333334,37.0,9.25,34.5,8.625,33.0,11.0,40.0,10.0,30.0,10.0,39.333200000000005,9.833300000000001,11,28,32.98483636363637,0.6924181818181826
Amber Rose,Maksim Chmerkoskiy,Model,Pennsylvania,United States,32,23,Eliminated Week 6,9,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,8.0,8.0,8.0,,8.0,8.0,8.0,,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4,40,percent,2,6,24.0,6.0,24.0,6.0,25.0,6.25,24.0,8.0,24.0,8.0,28.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,24.833333333333332,0.5428571428571413
Rick Perry,Emma Slater,Politician,Texas,United States,66,23,Eliminated Week 3,12,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4,40,percent,2,3,20.0,5.0,22.0,5.5,23.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,34,21.666666666666668,1.5000000000000029
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,8.0,8.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,9.0,9.0,10.0,,10.0,9.0,10.0,,10.0,9.0,9.0,10.0,9.5,9.0,9.0,9.5,11.6666,11.6666,11.6666,,9.0,9.0,9.0,9.0,9.5,10.0,10.0,,9.6666,9.6666,9.6666,10.0,4,40,percent,2,10,31.0,7.75,29.0,7.25,29.0,7.25,28.0,9.333333333333334,29.0,9.666666666666666,38.0,9.5,37.0,9.25,34.9998,11.6666,36.0,9.0,29.5,9.833333333333334,38.9998,9.74995,11,32,32.772690909090905,0.7727145454545461
Babyface,Allison Holker,Singer/Rapper,Indiana,United States,57,23,Eliminated Week 4,11,7.0,6.0,6.0,7.0,8.0,7.0,7.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4,40,percent,2,4,26.0,6.5,30.0,7.5,25.0,6.25,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,39,24.75,-2.9
Vanilla Ice,Witney Carson,Singer/Rapper,Texas,United States,48,23,Eliminated Week 4,10,7.0,5.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,5.0,6.0,8.0,7.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4,40,percent,2,4,25.0,6.25,26.0,6.5,23.0,5.75,23.0,7.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,38,24.25,-0.900000000000001
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,7.0,6.0,6.0,8.0,7.0,8.0,7.0,7.0,6.0,7.0,6.0,7.0,8.0,7.0,8.0,,9.0,8.0,9.0,,10.0,10.0,10.0,10.0,8.0,8.5,9.0,9.0,10.0,10.0,10.0,,10.0,10.0,10.0,10.0,9.5,9.5,10.0,,8.5,9.0,9.0,9.0,4,40,percent,2,11,27.0,6.75,29.0,7.25,26.0,6.5,23.0,7.666666666666667,26.0,8.666666666666666,40.0,10.0,34.5,8.625,30.0,10.0,40.0,10.0,29.0,9.666666666666666,35.5,8.875,11,33,30.90909090909091,0.9727272727272732
Terra Jole,Sasha Farber,Tv Personality,Texas,United States,36,23,Eliminated Week 10,5,7.0,6.0,6.0,6.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,7.0,9.0,8.0,8.0,,9.0,9.0,9.0,,7.0,8.0,8.0,7.0,8.5,8.5,9.0,8.5,8.0,8.0,8.0,,10.0,10.0,9.0,9.0,10.0,10.0,10.0,,0.0,0.0,0.0,0.0,4,40,percent,2,10,25.0,6.25,31.0,7.75,30.0,7.5,25.0,8.333333333333334,27.0,9.0,30.0,7.5,34.5,8.625,24.0,8.0,38.0,9.5,30.0,10.0,0.0,0.0,10,35,29.45,0.57878787878788
Charo,Keo Motsepe,Actor/Actress,,Spain,66,24,Eliminated Week 3,11,6.0,5.0,5.0,5.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4,40,percent,2,3,21.0,5.25,25.0,6.25,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3,41,23.333333333333332,1.5000000000000029
Mr. T,Kym Herjavec,Actor/Actress,Illinois,United States,64,24,Eliminated Week 4,10,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4,40,percent,2,4,20.0,5.0,22.0,5.5,24.0,6.0,28.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4,43,23.5,2.6000000000000005
Heather Morris,Maksim Chmerkoskiy,Actor/Actress,California,United States,30,24,Eliminated Week 6,8,7.0,7.0,7.0,7.0,8.0,6.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0,9.5,9.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4,40,percent,2,6,28.0,7.0,30.0,7.5,33.0,8.25,35.0,8.75,34.0,8.5,37.0,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6,7,32.833333333333336,1.6857142857142837
Nancy Kerrigan,Artem Chigvintsev,Athlete,Massachusetts,United States,47,24,Eliminated Week 7,7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0,8.5,8.5,8.0,8.5,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4,40,percent,2,7,28.0,7.0,28.0,7.0,33.0,8.25,33.0,8.25,36.0,9.0,33.5,8.375,36.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7,40,32.5,1.3571428571428548
Bonner Bolton,Sharna Burgess,Athlete,Texas,United States,29,24,Eliminated Week 8,5,6.0,5.0,5.0,6.0,8.0,5.0,8.0,7.0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,8.5,7.5,7.5,7.5,7.5,8.5,7.5,7.5,7.0,7.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4,40,percent,2,8,22.0,5.5,28.0,7.0,24.0,6.0,32.0,8.0,30.0,7.5,31.5,7.875,31.0,7.75,29.0,7.25,0.0,0.0,0.0,0.0,0.0,,8,32,28.4375,1.0059523809523805
Simone Biles,Sasha Farber,Athlete,Ohio,United States,20,24,Eliminated Week 9,4,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,8.5,8.5,8.5,9.0,10.5,9.5,9.5,9.5,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,,,,,4,40,percent,2,9,32.0,8.0,29.0,7.25,32.0,8.0,36.0,9.0,38.0,9.5,34.5,8.625,39.0,9.75,36.0,9.0,40.0,10.0,0.0,0.0,0.0,,9,35,35.166666666666664,1.0916666666666677
David Ross,Lindsay Arnold,Athlete,Georgia,United States,40,24,2nd Place,2,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,7.5,8.5,7.5,7.5,8.0,8.0,8.0,8.0,8.0,8.0,8.5,8.0,9.0,8.5,9.0,8.5,9.0,9.0,9.3333,9.0,,,,,4,40,percent,2,10,28.0,7.0,27.0,6.75,31.0,7.75,31.0,7.75,29.0,7.25,31.0,7.75,32.0,8.0,32.5,8.125,35.0,8.75,36.3333,9.083325,0.0,,10,31,31.28333,0.8696951515151523
Rashad Jennings,Emma Slater,Athlete,Virginia,United States,32,24,1st Place,1,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,7.0,8.0,9.0,8.0,8.5,9.5,8.5,8.5,9.5,9.5,10.5,9.5,9.5,9.0,9.5,9.5,9.5,9.0,10.0,10.0,10.0,9.6666,10.0,10.0,,,,,4,40,percent,2,99,31.0,7.75,32.0,8.0,28.0,7.0,39.0,9.75,32.0,8.0,35.0,8.75,39.0,9.75,37.5,9.375,38.5,9.625,39.6666,9.91665,0.0,,10,34,35.16666,1.0545418181818178
Chris Kattan,Witney Carson,Comedian,California,United States,46,24,Eliminated Week 2,12,5.0,4.0,4.0,4.0,6.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4,40,percent,2,2,17.0,4.25,22.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2,38,19.5,4.999999999999996
Erika Jayne,Gleb Savchenko,Singer/Rapper,Georgia,United States,45,24,Eliminated Week 5,9,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4,40,percent,2,5,24.0,6.0,28.0,7.0,26.0,6.5,30.0,7.5,32.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5,33,28.0,1.7999999999999972
Normani,Valentin Chmerkovskiy,Singer/Rapper,Georgia,United States,20,24,3rd Place,3,7.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,7.0,8.0,9.0,10.0,9.0,10.0,10.0,9.0,9.5,8.0,9.5,10.5,10.5,10.5,10.5,10.0,9.5,10.0,10.0,9.5,9.5,9.5,9.5,10.0,9.6666,9.6666,10.0,,,,,4,40,percent,2,9,27.0,6.75,32.0,8.0,34.0,8.5,32.0,8.0,39.0,9.75,36.0,9.0,42.0,10.5,39.5,9.875,38.0,9.5,39.333200000000005,9.833300000000001,0.0,,10,28,35.883320000000005,1.2575684848484847
Nick Viall,Peta Murgatroyd,Tv Personality,Wisconsin,United States,36,24,Eliminated Week 7,6,6.0,6.0,6.0,6.0,7.0,5.0,7.0,6.0,7.0,6.0,7.0,6.0,8.0,7.0,8.0,7.0,9.0,8.0,9.0,8.0,7.5,8.0,7.5,7.5,8.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4,40,percent,2,7,24.0,6.0,25.0,6.25,26.0,6.5,30.0,7.5,34.0,8.5,30.5,7.625,34.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7,29,29.071428571428573,1.7500000000000016
Sasha Pieterse,Gleb Savchenko,Actor/Actress,,South Africa,21,25,Eliminated Week 5,10,6.0,6.0,6.0,,8.0,7.5,7.0,,7.0,6.0,6.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,3,30,percent,2,5,18.0,6.0,22.5,7.5,19.0,6.333333333333333,24.0,8.0,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5,33,21.5,1.3499999999999983
Frankie Muniz,Witney Carson,Actor/Actress,New Jersey,United States,31,25,3rd Place,3,7.0,6.0,6.0,,8.0,7.5,8.5,,7.0,7.0,7.0,,8.0,8.0,8.0,,10.0,9.0,10.0,,7.0,8.0,8.0,8.0,10.0,10.0,10.0,,9.0,8.5,9.0,,8.5,8.0,9.0,,9.7777,9.3333,9.7777,10.0,,,,,3,30,percent,2,9,19.0,6.333333333333333,24.0,8.0,21.0,7.0,24.0,8.0,29.0,9.666666666666666,31.0,7.75,30.0,10.0,26.5,8.833333333333334,25.5,8.5,38.8887,9.722175,0.0,,10,38,26.888869999999997,1.4363533333333338
Jordan Fisher,Lindsay Arnold,Actor/Actress,Alabama,United States,23,25,1st Place,1,8.0,7.0,7.0,,8.0,8.0,8.0,,9.0,7.0,9.0,,10.0,9.0,10.0,,10.0,10.0,10.0,,10.0,9.0,10.0,10.0,9.0,9.0,9.0,,10.0,10.0,10.0,,9.5,9.5,10.0,,10.0,10.0,10.0,10.0,,,,,3,30,percent,2,99,22.0,7.333333333333333,24.0,8.0,25.0,8.333333333333334,29.0,9.666666666666666,30.0,10.0,39.0,9.75,27.0,9.0,30.0,10.0,29.0,9.666666666666666,40.0,10.0,0.0,,10,31,29.5,1.3636363636363644
Derek Fisher,Sharna Burgess,Athlete,Arkansas,United States,43,25,Eliminated Week 4,11,6.0,6.0,6.0,,6.5,6.0,6.5,,7.0,7.0,7.0,,7.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,3,30,percent,2,4,18.0,6.0,19.0,6.333333333333333,21.0,7.0,23.0,7.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4,32,20.25,1.6999999999999986
Nikki Bella,Artem Chigvintsev,Athlete,California,United States,33,25,Eliminated Week 7,8,7.0,7.0,6.0,,6.5,6.5,6.5,,7.0,7.0,7.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,9.0,9.0,9.0,9.0,8.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,3,30,percent,2,7,20.0,6.666666666666667,19.5,6.5,21.0,7.0,24.0,8.0,27.0,9.0,36.0,9.0,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7,40,24.5,1.8214285714285712
Terrell Owens,Cheryl Burke,Athlete,Alabama,United States,43,25,Eliminated Week 8,6,5.0,5.0,5.0,,6.5,6.0,7.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,9.0,8.0,8.0,,9.0,9.0,10.0,9.0,8.0,8.0,8.5,,8.5,8.5,8.5,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,3,30,percent,2,8,15.0,5.0,19.5,6.5,21.0,7.0,24.0,8.0,25.0,8.333333333333334,37.0,9.25,24.5,8.166666666666666,25.5,8.5,0.0,0.0,0.0,0.0,0.0,,8,10,23.9375,1.75595238095238
Victoria Arlen,Valentin Chmerkovskiy,Athlete,New Hamshire,United States,22,25,Eliminated Week 9,5,7.0,6.0,6.0,,7.5,7.0,7.5,,8.0,7.0,7.0,,9.0,9.0,9.0,,9.0,9.0,9.0,,8.0,8.0,7.0,8.0,9.5,9.5,9.5,,8.0,8.0,8.0,,9.0,9.5,9.5,,0.0,0.0,0.0,0.0,,,,,3,30,percent,2,9,19.0,6.333333333333333,22.0,7.333333333333333,22.0,7.333333333333333,27.0,9.0,27.0,9.0,31.0,7.75,28.5,9.5,24.0,8.0,28.0,9.333333333333334,0.0,0.0,0.0,,9,28,25.38888888888889,0.9833333333333345
Barbara Corcoran,Keo Motsepe,Entrepreneur,New Jersey,United States,68,25,Eliminated Week 2,13,5.0,4.0,5.0,,6.0,5.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,3,30,percent,2,2,14.0,4.666666666666667,17.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2,41,15.5,2.999999999999997
Lindsey Stirling,Mark Ballas,Musician,California,United States,31,25,2nd Place,2,7.0,8.0,7.0,,7.5,7.5,7.5,,9.0,9.0,9.0,,9.0,8.0,9.0,,9.0,10.0,9.0,,10.0,10.0,10.0,10.0,8.5,8.5,8.5,,9.5,8.5,9.0,,9.5,9.0,10.0,,10.0,10.0,10.0,10.0,,,,,3,30,percent,2,10,22.0,7.333333333333333,22.5,7.5,27.0,9.0,26.0,8.666666666666666,28.0,9.333333333333334,40.0,10.0,25.5,8.5,27.0,9.0,28.5,9.5,40.0,10.0,0.0,,10,18,28.65,1.3000000000000003
Debbie Gibson,Alan Bersten,Singer/Rapper,New York,United States,47,25,Eliminated Week 2,12,6.0,5.0,6.0,,7.0,6.5,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,3,30,percent,2,2,17.0,5.666666666666667,20.5,6.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2,44,18.75,3.499999999999997
Nick Lachey,Peta Murgatroyd,Singer/Rapper,Kentucky,United States,43,25,Eliminated Week 6,9,6.0,6.0,6.0,,7.0,6.0,6.0,,7.0,7.0,7.0,,8.0,7.0,7.0,,7.0,8.0,7.0,,7.0,6.0,7.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,3,30,percent,2,6,18.0,6.0,19.0,6.333333333333333,21.0,7.0,22.0,7.333333333333333,22.0,7.333333333333333,26.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6,29,21.333333333333332,1.4285714285714277
Drew Scott,Emma Slater,Tv Personality,,Canada,39,25,Eliminated Week 10,4,6.0,5.0,5.0,,7.0,6.5,7.0,,8.0,7.0,8.0,,8.0,8.0,8.0,,9.0,8.0,8.0,,7.0,7.0,9.0,7.0,9.5,9.5,9.5,,8.0,7.5,8.0,,8.0,8.0,8.0,,9.0,9.5,9.5,9.5,,,,,3,30,percent,2,10,16.0,5.333333333333333,20.5,6.833333333333333,23.0,7.666666666666667,24.0,8.0,25.0,8.333333333333334,30.0,7.5,28.5,9.5,23.5,7.833333333333333,24.0,8.0,37.5,9.375,0.0,,10,34,25.2,1.4484848484848487
Vanessa Lachey,Maksim Chmerkoskiy,Tv Personality,,Philippines,36,25,Eliminated Week 7,7,7.0,7.0,7.0,,8.0,8.0,7.5,,7.0,8.0,8.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,3,30,percent,2,7,21.0,7.0,23.5,7.833333333333333,23.0,7.666666666666667,24.0,8.0,24.0,8.0,36.0,9.0,27.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7,7,25.5,1.57142857142857
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,6.0,7.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,30,percent,2,1,19.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1,40,19.0,0.0
Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,6.0,6.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,30,percent,2,1,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1,34,18.0,0.0
Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71,26,Eliminated Week 2,8,6.0,5.0,6.0,,7.5,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,30,percent,2,2,17.0,5.666666666666667,29.5,7.375,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2,31,23.25,12.499999999999993
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,7.0,6.0,7.0,,8.5,9.5,8.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,30,percent,2,2,20.0,6.666666666666667,35.0,8.75,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2,33,27.5,14.999999999999995
Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,7.0,7.0,7.0,,7.5,8.5,8.0,7.5,7.0,8.0,7.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,30,percent,2,3,21.0,7.0,31.5,7.875,29.0,7.25,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3,41,27.166666666666668,4.0000000000000036
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,7.0,7.0,7.0,,8.5,8.5,8.0,8.0,8.0,9.0,7.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,30,percent,2,3,21.0,7.0,33.0,8.25,33.0,8.25,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3,38,29.0,6.0000000000000036
Mirai Nagasu,Alan Bersten,Athlete,California,United States,25,26,Eliminated Week 3,4,7.0,8.0,8.0,,9.0,10.0,9.0,9.0,9.0,9.0,8.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,30,percent,2,3,23.0,7.666666666666667,37.0,9.25,35.0,8.75,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3,44,31.666666666666668,6.000000000000008
Tonya Harding,Sasha Farber,Athlete,Oregon,United States,47,26,3rd Place,3,8.0,8.0,7.0,,8.0,9.0,8.0,8.0,8.5,9.5,8.5,8.5,9.0,9.5,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,30,percent,2,9,23.0,7.666666666666667,33.0,8.25,35.0,8.75,28.0,9.333333333333334,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4,35,29.75,1.7000000000000015
