celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,last_valid_week,judge_count,elimination_week,is_usa,week1_total,week1_avg,week2_total,week2_avg,week3_total,week3_avg,week4_total,week4_avg,week5_total,week5_avg,week6_total,week6_avg,week7_total,week7_avg,week8_total,week8_avg,week9_total,week9_avg,week10_total,week10_avg,week11_total,week11_avg,total_weeks_participated,avg_score_all_weeks,max_weekly_score,min_weekly_score,score_improvement,partner_id,ind_Actor/Actress,ind_Astronaut,ind_Athlete,ind_Beauty Pagent,ind_Comedian,ind_Con Artist,ind_Conservationist,ind_Entrepreneur,ind_Fashion Designer,ind_Fitness Instructor,ind_Journalist,ind_Magician,ind_Military,ind_Model,ind_Motivational Speaker,ind_Musician,ind_News Anchor,ind_Politician,ind_Producer,ind_Racing Driver,ind_Radio Personality,ind_Singer/Rapper,ind_Social Media Personality,ind_Sports Broadcaster,ind_Tv Personality,voting_rule_phase
Gary Busey,Anna Trebunskaya,Actor/Actress,Texas,United States,71,21,Eliminated Week 4,10,5.0,5.0,5.0,,5.5,5.5,5.5,,6.0,7.0,6.0,6.0,5.0,6.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,4,4,4,1,15.0,5.0,16.5,5.5,25.0,6.25,16.0,5.333333333333333,,,,,,,,,,,,,,,4,5.520833333333333,25.0,15.0,0.33333333333333304,9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Alexa PenaVega,Mark Ballas,Actor/Actress,Florida,United States,27,21,Eliminated Week 9,6,7.0,7.0,8.0,,7.5,7.5,8.0,,9.0,9.0,9.0,9.0,7.0,7.0,7.0,,10.0,10.0,10.0,10.0,8.0,7.0,7.0,8.0,9.0,9.5,9.0,,9.6666,8.6666,8.6666,,10.0,10.0,10.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,9,4,9,1,22.0,7.333333333333333,23.0,7.666666666666667,36.0,9.0,21.0,7.0,40.0,10.0,30.0,7.5,27.5,9.166666666666666,26.9998,8.999933333333333,30.0,10.0,,,,,9,8.518511111111112,40.0,21.0,2.666666666666667,18,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Carlos PenaVega,Witney Carson,Actor/Actress,Missouri,United States,26,21,Eliminated Week 11,4,8.0,8.0,7.0,,7.5,7.5,7.5,,7.0,8.0,8.0,8.0,9.0,8.0,8.0,,10.0,10.0,9.0,10.0,10.0,9.0,9.0,10.0,9.0,10.0,9.0,,9.6666,9.6666,9.6666,,9.0,9.0,9.0,,10.0,10.5,11.0,,10.0,10.0,10.0,,11,4,11,1,23.0,7.666666666666667,22.5,7.5,31.0,7.75,25.0,8.333333333333334,39.0,9.75,38.0,9.5,28.0,9.333333333333334,28.9998,9.6666,27.0,9.0,31.5,10.5,30.0,10.0,11,8.999993939393939,39.0,22.5,2.333333333333333,38,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Victor Espinoza,Karina Smirnoff,Athlete,,Mexico,43,21,Eliminated Week 2,12,5.0,5.0,5.0,,6.5,5.5,6.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2,4,2,0,15.0,5.0,18.5,6.166666666666667,,,,,,,,,,,,,,,,,,,2,5.583333333333334,18.5,15.0,1.166666666666667,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Alek Skarlatos,Lindsay Arnold,Military,California,United States,22,21,3rd Place,3,8.0,7.0,7.0,,7.5,7.0,8.0,,8.0,8.0,9.0,8.0,8.0,8.0,8.0,,8.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,9.0,9.0,8.5,,9.0,8.0,8.0,,8.5,8.5,8.5,,9.5,9.5,9.5,,9.3333,9.3333,9.3333,,11,4,0,1,22.0,7.333333333333333,22.5,7.5,33.0,8.25,24.0,8.0,29.0,7.25,30.0,7.5,26.5,8.833333333333334,25.0,8.333333333333334,25.5,8.5,28.5,9.5,27.999899999999997,9.3333,11,8.212118181818182,33.0,22.0,1.9999666666666664,31,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2
Chaka Khan,Keo Motsepe,Singer/Rapper,Illinois,United States,62,21,Eliminated Week 2,13,5.0,4.0,4.0,,5.0,5.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2,4,2,1,13.0,4.333333333333333,15.0,5.0,,,,,,,,,,,,,,,,,,,2,4.666666666666666,15.0,13.0,0.666666666666667,41,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
Andy Grammer,Allison Holker,Singer/Rapper,California,United States,31,21,Eliminated Week 8,7,7.0,7.0,7.0,,7.5,7.5,7.0,,7.0,7.0,8.0,7.0,7.0,8.0,8.0,,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,9.5,9.5,9.0,,8.6666,7.6666,7.6666,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,8,4,8,1,21.0,7.0,22.0,7.333333333333333,29.0,7.25,23.0,7.666666666666667,36.0,9.0,40.0,10.0,28.0,9.333333333333334,23.9998,7.999933333333334,,,,,,,8,8.197908333333334,40.0,21.0,0.9999333333333338,39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
Tamar Braxton,Valentin Chmerkovskiy,Singer/Rapper,Maryland,United States,38,21,Withdrew,5,8.0,7.0,8.0,,8.0,8.0,8.5,,8.0,9.0,8.0,8.0,9.0,9.0,9.0,,7.0,7.0,8.0,7.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,,9.0,9.0,10.0,,8.5,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,9,4,-1,1,23.0,7.666666666666667,24.5,8.166666666666666,33.0,8.25,27.0,9.0,29.0,7.25,40.0,10.0,27.0,9.0,28.0,9.333333333333334,24.5,8.166666666666666,,,,,9,8.537037037037036,40.0,23.0,0.4999999999999991,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
Nick Carter,Sharna Burgess,Singer/Rapper,New York,United States,35,21,2nd Place,2,8.0,8.0,8.0,,7.5,7.5,7.5,,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,8.0,9.0,9.0,10.0,10.0,10.0,9.0,9.0,9.0,,11.0,11.0,11.0,,9.0,9.0,9.5,,9.0,9.0,9.0,,10.0,10.0,10.0,,11,4,0,1,24.0,8.0,22.5,7.5,36.0,9.0,27.0,9.0,35.0,8.75,39.0,9.75,27.0,9.0,33.0,11.0,27.5,9.166666666666666,27.0,9.0,30.0,10.0,11,9.106060606060607,39.0,22.5,2.0,32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
Hayes Grier,Emma Slater,Social Media Personality,North Carolina,United States,15,21,Eliminated Week 7,8,7.0,7.0,7.0,,8.0,7.0,7.5,,7.0,8.0,7.0,8.0,9.0,9.0,9.0,,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.5,9.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,7,4,7,1,21.0,7.0,22.5,7.5,30.0,7.5,27.0,9.0,30.0,7.5,32.0,8.0,28.0,9.333333333333334,,,,,,,,,7,7.976190476190476,32.0,21.0,2.333333333333334,34,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
Bindi Irwin,Derek Hough,Tv Personality,,Australia,17,21,1st Place,1,8.0,8.0,8.0,,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,9.0,9.0,10.0,,9.0,9.0,10.0,9.0,10.0,10.0,10.0,10.0,9.5,10.0,9.5,,10.0,9.0,9.0,,10.0,10.0,10.0,,10.5,10.5,10.5,,10.0,10.0,10.0,,11,4,0,0,24.0,8.0,24.0,8.0,32.0,8.0,28.0,9.333333333333334,37.0,9.25,40.0,10.0,29.0,9.666666666666666,28.0,9.333333333333334,30.0,10.0,31.5,10.5,30.0,10.0,11,9.280303030303031,40.0,24.0,2.0,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
Kim Zolciak-Biermann,Tony Dovolani,Tv Personality,Florida,United States,37,21,Withdrew,11,4.0,4.0,4.0,,6.5,6.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2,4,-1,1,12.0,4.0,18.5,6.166666666666667,,,,,,,,,,,,,,,,,,,2,5.083333333333334,18.5,12.0,2.166666666666667,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
Paula Deen,Louis van Amstel,Tv Personality,Georgia,United States,68,21,Eliminated Week 6,9,5.0,5.0,5.0,,6.5,6.0,6.0,,5.0,5.0,5.0,5.0,6.0,6.0,6.0,,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,6,4,6,1,15.0,5.0,18.5,6.166666666666667,20.0,5.0,18.0,6.0,26.0,6.5,24.0,6.0,,,,,,,,,,,6,5.777777777777779,26.0,15.0,1.0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
Mischa Barton,Artem Chigvintsev,Actor/Actress,,England,30,22,Eliminated Week 3,11,5.0,5.0,6.0,,5.0,5.0,5.0,,6.0,6.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,4,3,0,16.0,5.333333333333333,15.0,5.0,18.0,6.0,,,,,,,,,,,,,,,,,3,5.444444444444444,18.0,15.0,0.666666666666667,40,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Kim Fields,Sasha Farber,Actor/Actress,New York,United States,46,22,Eliminated Week 7,8,7.0,6.0,7.0,,7.0,6.0,6.0,,8.0,7.0,7.0,,8.0,8.0,8.0,8.0,8.0,6.0,6.0,8.0,8.0,8.0,8.0,,8.5,8.5,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,7,4,7,1,20.0,6.666666666666667,19.0,6.333333333333333,22.0,7.333333333333333,32.0,8.0,28.0,7.0,24.0,8.0,26.0,8.666666666666666,,,,,,,,,7,7.428571428571429,32.0,19.0,1.9999999999999991,35,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Jodie Sweetin,Keo Motsepe,Actor/Actress,California,United States,34,22,Eliminated Week 8,6,7.0,6.0,7.0,,7.0,7.0,7.0,,8.0,7.0,8.0,,7.0,6.0,7.0,7.0,9.0,8.0,9.0,9.0,9.0,8.0,8.0,,8.0,8.5,9.0,,10.0,10.0,10.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,8,4,8,1,20.0,6.666666666666667,21.0,7.0,23.0,7.666666666666667,27.0,6.75,35.0,8.75,25.0,8.333333333333334,25.5,8.5,30.0,10.0,,,,,,,8,7.958333333333334,35.0,20.0,3.333333333333333,41,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Doug Flutie,Karina Smirnoff,Athlete,Maryland,United States,53,22,Eliminated Week 6,9,5.0,5.0,5.0,,7.0,6.0,7.0,,7.0,6.0,7.0,,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,6,4,6,1,15.0,5.0,20.0,6.666666666666667,20.0,6.666666666666667,24.0,6.0,28.0,7.0,21.0,7.0,,,,,,,,,,,6,6.388888888888889,28.0,15.0,2.0,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Von Miller,Witney Carson,Athlete,Texas,United States,27,22,Eliminated Week 7,7,8.0,6.0,7.0,,7.0,6.0,7.0,,7.0,6.0,7.0,,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,,8.5,8.5,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,7,4,7,1,21.0,7.0,20.0,6.666666666666667,20.0,6.666666666666667,32.0,8.0,29.0,7.25,24.0,8.0,26.0,8.666666666666666,,,,,,,,,7,7.464285714285714,32.0,20.0,1.666666666666666,38,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Antonio Brown,Sharna Burgess,Athlete,Florida,United States,27,22,Eliminated Week 9,5,8.0,6.0,7.0,,6.0,6.0,7.0,,7.0,6.0,7.0,,9.0,8.0,9.0,9.0,7.0,6.0,6.0,7.0,9.0,9.0,9.0,,8.5,8.5,9.0,,9.0,9.0,9.0,,9.0,9.0,9.5,,0.0,0.0,0.0,,,,,,9,4,9,1,21.0,7.0,19.0,6.333333333333333,20.0,6.666666666666667,35.0,8.75,26.0,6.5,27.0,9.0,26.0,8.666666666666666,27.0,9.0,27.5,9.166666666666666,,,,,9,7.898148148148148,35.0,19.0,2.166666666666666,32,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Paige VanZant,Mark Ballas,Athlete,Oregon,United States,22,22,2nd Place,2,7.0,7.0,7.0,,8.0,8.0,8.0,,8.0,7.0,8.0,,9.0,9.0,9.0,9.0,8.0,8.0,7.0,8.0,9.0,10.0,9.0,,9.0,9.0,9.5,,10.0,9.0,9.0,,10.0,9.5,10.0,,10.0,9.6666,10.0,,,,,,10,4,0,1,21.0,7.0,24.0,8.0,23.0,7.666666666666667,36.0,9.0,31.0,7.75,28.0,9.333333333333334,27.5,9.166666666666666,28.0,9.333333333333334,29.5,9.833333333333334,29.666600000000003,9.888866666666667,,,10,8.69722,36.0,21.0,2.888866666666667,18,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Geraldo Rivera,Edyta Sliwinska,Journalist,New York,United States,72,22,Eliminated Week 2,12,5.0,4.0,4.0,,5.0,4.0,4.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,2,4,2,1,13.0,4.333333333333333,13.0,4.333333333333333,,,,,,,,,,,,,,,,,,,2,4.333333333333333,13.0,13.0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Nyle DiMarco,Peta Murgatroyd,Model,New York,United States,26,22,1st Place,1,8.0,7.0,8.0,,7.0,6.0,7.0,,8.0,8.0,9.0,,8.0,8.0,9.0,9.0,9.0,10.0,9.0,9.0,8.0,8.0,9.0,,9.5,9.0,9.5,,10.0,9.0,10.0,,9.5,9.5,9.5,,9.6666,9.6666,9.6666,,,,,,10,4,0,1,23.0,7.666666666666667,20.0,6.666666666666667,25.0,8.333333333333334,34.0,8.5,37.0,9.25,25.0,8.333333333333334,28.0,9.333333333333334,29.0,9.666666666666666,28.5,9.5,28.9998,9.6666,,,10,8.69166,37.0,20.0,1.9999333333333338,29,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
Ginger Zee,Valentin Chmerkovskiy,News Anchor,California,United States,35,22,3rd Place,3,8.0,7.0,8.0,,7.0,7.0,7.0,,7.0,7.0,7.0,,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,9.0,9.0,9.5,,10.0,10.0,10.0,,9.0,9.5,9.5,,9.3333,9.6666,9.3333,,,,,,10,4,0,1,23.0,7.666666666666667,21.0,7.0,21.0,7.0,36.0,9.0,32.0,8.0,24.0,8.0,27.5,9.166666666666666,30.0,10.0,28.0,9.333333333333334,28.333199999999998,9.4444,,,10,8.461106666666666,36.0,21.0,1.777733333333333,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
Wanya Morris,Lindsay Arnold,Singer/Rapper,Pennsylvania,United States,42,22,Eliminated Week 9,4,8.0,7.0,8.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,8.0,9.0,9.0,9.0,8.0,7.0,7.0,8.0,10.0,9.0,10.0,,9.0,9.0,9.5,,8.0,8.0,9.0,,10.0,10.0,10.0,,0.0,0.0,0.0,,,,,,9,4,9,1,23.0,7.666666666666667,24.0,8.0,24.0,8.0,35.0,8.75,30.0,7.5,29.0,9.666666666666666,27.5,9.166666666666666,25.0,8.333333333333334,30.0,10.0,,,,,9,8.564814814814817,35.0,23.0,2.333333333333333,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
Marla Maples,Tony Dovolani,Tv Personality,Georgia,United States,52,22,Eliminated Week 4,10,7.0,7.0,7.0,,7.0,6.0,7.0,,7.0,7.0,7.0,,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,4,4,4,1,21.0,7.0,20.0,6.666666666666667,21.0,7.0,28.0,7.0,,,,,,,,,,,,,,,4,6.916666666666667,28.0,20.0,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
Jake T. Austin,Jenna Johnson,Actor/Actress,New York,United States,21,23,Eliminated Week 2,13,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2,4,2,1,22.0,5.5,24.0,6.0,,,,,,,,,,,,,,,,,,,2,5.75,24.0,22.0,0.5,42,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Maureen McCormick,Artem Chigvintsev,Actor/Actress,California,United States,60,23,Eliminated Week 7,8,6.0,5.0,5.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,,8.0,8.0,8.0,,8.0,7.0,8.0,8.0,8.5,8.0,8.0,8.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7,4,7,1,22.0,5.5,26.0,6.5,28.0,7.0,24.0,8.0,24.0,8.0,31.0,7.75,33.0,8.25,,,,,,,,,7,7.285714285714286,33.0,22.0,2.75,40,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Marilu Henner,Derek Hough,Actor/Actress,Illinois,United States,64,23,Eliminated Week 9,6,7.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,9.0,9.0,9.0,,8.0,9.0,9.0,8.0,7.5,8.0,8.5,8.0,7.0,8.0,8.0,,9.0,9.0,9.0,9.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,9,4,9,1,27.0,6.75,27.0,6.75,28.0,7.0,21.0,7.0,27.0,9.0,34.0,8.5,32.0,8.0,23.0,7.666666666666667,36.0,9.0,,,,,9,7.740740740740741,36.0,21.0,2.25,19,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Ryan Lochte,Cheryl Burke,Athlete,New York,United States,32,23,Eliminated Week 8,7,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,8.0,,8.0,8.0,8.0,,7.0,8.0,8.0,7.0,8.5,8.0,8.0,8.5,8.0,9.0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,8,4,8,1,24.0,6.0,24.0,6.0,25.0,6.25,22.0,7.333333333333333,24.0,8.0,30.0,7.5,33.0,8.25,26.0,8.666666666666666,,,,,,,8,7.25,33.0,22.0,2.666666666666666,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Calvin Johnson Jr.,Lindsay Arnold,Athlete,Georgia,United States,30,23,3rd Place,3,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,,8.0,8.0,8.0,,9.0,10.0,9.0,9.0,9.5,9.0,9.0,9.5,10.0,10.0,10.0,,9.0,9.0,10.0,9.0,9.0,9.5,9.5,,9.3333,9.6666,9.6666,9.6666,11,4,0,1,26.0,6.5,28.0,7.0,32.0,8.0,23.0,7.666666666666667,24.0,8.0,37.0,9.25,37.0,9.25,30.0,10.0,37.0,9.25,28.0,9.333333333333334,38.3331,9.583275,11,8.530297727272727,38.3331,23.0,3.0832750000000004,31,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,10.0,10.0,10.0,,8.0,9.0,8.0,,9.0,9.0,9.0,10.0,8.0,8.5,9.0,9.0,11.0,11.0,11.0,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,9.6666,10.0,9.6666,10.0,11,4,0,1,31.0,7.75,32.0,8.0,31.0,7.75,30.0,10.0,25.0,8.333333333333334,37.0,9.25,34.5,8.625,33.0,11.0,40.0,10.0,30.0,10.0,39.333200000000005,9.833300000000001,11,9.140148484848487,40.0,25.0,2.0833000000000013,28,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Amber Rose,Maksim Chmerkoskiy,Model,Pennsylvania,United States,32,23,Eliminated Week 6,9,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,8.0,8.0,8.0,,8.0,8.0,8.0,,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,6,4,6,1,24.0,6.0,24.0,6.0,25.0,6.25,24.0,8.0,24.0,8.0,28.0,7.0,,,,,,,,,,,6,6.875,28.0,24.0,1.0,7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
Rick Perry,Emma Slater,Politician,Texas,United States,66,23,Eliminated Week 3,12,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3,4,3,1,20.0,5.0,22.0,5.5,23.0,5.75,,,,,,,,,,,,,,,,,3,5.416666666666667,23.0,20.0,0.75,34,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,8.0,8.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,9.0,9.0,10.0,,10.0,9.0,10.0,,10.0,9.0,9.0,10.0,9.5,9.0,9.0,9.5,11.6666,11.6666,11.6666,,9.0,9.0,9.0,9.0,9.5,10.0,10.0,,9.6666,9.6666,9.6666,10.0,11,4,0,0,31.0,7.75,29.0,7.25,29.0,7.25,28.0,9.333333333333334,29.0,9.666666666666666,38.0,9.5,37.0,9.25,34.9998,11.6666,36.0,9.0,29.5,9.833333333333334,38.9998,9.74995,11,9.113625757575758,38.9998,28.0,1.9999500000000001,32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
Babyface,Allison Holker,Singer/Rapper,Indiana,United States,57,23,Eliminated Week 4,11,7.0,6.0,6.0,7.0,8.0,7.0,7.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4,4,4,1,26.0,6.5,30.0,7.5,25.0,6.25,18.0,6.0,,,,,,,,,,,,,,,4,6.5625,30.0,18.0,-0.5,39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
Vanilla Ice,Witney Carson,Singer/Rapper,Texas,United States,48,23,Eliminated Week 4,10,7.0,5.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,5.0,6.0,8.0,7.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4,4,4,1,25.0,6.25,26.0,6.5,23.0,5.75,23.0,7.666666666666667,,,,,,,,,,,,,,,4,6.541666666666667,26.0,23.0,1.416666666666667,38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
